"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"chr17"	8062159	8063202	1044	"*"	"MACS2_peak_3408"	18	"."	3.5809	5.05999	1.81642	"Distal Intergenic"	17	8073154	8079413	6260	2	"242"	"uc060axw.1"	16211	"ENSG00000179477"	"ALOX12B"	"arachidonate 12-lipoxygenase, 12R type"
"chr17"	9023581	9023908	328	"*"	"MACS2_peak_3411"	14	"."	2.88447	4.43688	1.4064	"Promoter (2-3kb)"	17	9021542	9244000	222459	1	"9423"	"uc002glw.4"	2039	"ENSG00000065320"	"NTN1"	"netrin 1"
"chr17"	25040459	25040774	316	"*"	"MACS2_peak_3498"	20	"."	2.42128	5.44979	2.04134	"Distal Intergenic"	17	27293910	27293996	87	2	"100616277"	"uc021ttf.1"	2253222	"ENSG00000263583"	"MIR4522"	"microRNA 4522"
"chr17"	26596264	26597026	763	"*"	"MACS2_peak_3542"	36	"."	2.89153	7.40423	3.67899	"Distal Intergenic"	17	27293910	27293996	87	2	"100616277"	"uc021ttf.1"	696970	"ENSG00000263583"	"MIR4522"	"microRNA 4522"
"chr17"	26936682	26937009	328	"*"	"MACS2_peak_3548"	34	"."	2.21089	7.25103	3.49997	"Distal Intergenic"	17	27293910	27293996	87	2	"100616277"	"uc021ttf.1"	356987	"ENSG00000263583"	"MIR4522"	"microRNA 4522"
"chr17"	27829506	27832446	2941	"*"	"MACS2_peak_3552"	15	"."	3.57726	4.83801	1.58131	"Intron (uc060cvt.1/201229, intron 3 of 4)"	17	27756766	27800499	43734	2	"4843"	"uc002gzu.4"	-29007	"ENSG00000007171"	"NOS2"	"nitric oxide synthase 2"
"chr17"	27837440	27840233	2794	"*"	"MACS2_peak_3553"	16	"."	3.67136	4.9035	1.60741	"Intron (uc060cvt.1/201229, intron 3 of 4)"	17	27756766	27800499	43734	2	"4843"	"uc002gzu.4"	-36941	"ENSG00000007171"	"NOS2"	"nitric oxide synthase 2"
"chr17"	32265162	32265463	302	"*"	"MACS2_peak_3564"	34	"."	4.13032	7.25312	3.49054	"Promoter (<=1kb)"	17	32266176	32321362	55187	1	"162494"	"uc060dtx.1"	-713	"ENSG00000141314"	"RHBDL3"	"rhomboid like 3"
"chr17"	35343665	35344468	804	"*"	"MACS2_peak_3573"	11	"."	3.2253	4.06415	1.18278	"Distal Intergenic"	17	35360019	35362992	2974	2	"91607"	"uc060eaz.1"	18524	"ENSG00000172716"	"SLFN11"	"schlafen family member 11"
"chr17"	35491142	35491786	645	"*"	"MACS2_peak_3574"	11	"."	2.99572	4.15018	1.18356	"Promoter (3-4kb)"	17	35473689	35487857	14169	2	"100506736"	"uc021tuy.2"	-3285	"ENSG00000205045"	"SLFN12L"	"schlafen family member 12 like"
"chr17"	35493048	35493312	265	"*"	"MACS2_peak_3575"	22	"."	3.67262	5.78772	2.27726	"Intron (uc002hjn.4/100506736, intron 2 of 4)"	17	35473689	35487857	14169	2	"100506736"	"uc021tuy.2"	-5191	"ENSG00000205045"	"SLFN12L"	"schlafen family member 12 like"
"chr17"	35498602	35499114	513	"*"	"MACS2_peak_3576"	16	"."	3.47103	4.87509	1.6292	"Intron (uc002hjn.4/100506736, intron 2 of 4)"	17	35473689	35487857	14169	2	"100506736"	"uc021tuy.2"	-10745	"ENSG00000205045"	"SLFN12L"	"schlafen family member 12 like"
"chr17"	39767922	39769463	1542	"*"	"MACS2_peak_3593"	11	"."	3.31772	4.16809	1.14952	"Intron (uc002hsu.4/22806, intron 7 of 7)"	17	39765496	39778225	12730	2	"22806"	"uc010wel.4"	8762	"ENSG00000161405"	"IKZF3"	"IKAROS family zinc finger 3"
"chr17"	45783976	45784665	690	"*"	"MACS2_peak_3602"	11	"."	3.0858	4.06616	1.19745	"Promoter (<=1kb)"	17	45784280	45835827	51548	1	"1394"	"uc010dao.4"	0	"ENSG00000120088"	"CRHR1"	"corticotropin releasing hormone receptor 1"
"chr17"	48143926	48144636	711	"*"	"MACS2_peak_3611"	11	"."	3.32253	4.12788	1.11643	"Intron (uc002ini.2/8631, intron 11 of 12)"	17	48133446	48137334	3889	2	"8631"	"uc060gut.1"	-6592	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48148050	48149180	1131	"*"	"MACS2_peak_3612"	22	"."	4.05021	5.75689	2.23912	"Intron (uc002ini.2/8631, intron 11 of 12)"	17	48156427	48156511	85	2	"100302211"	"uc021tze.1"	7331	"ENSG00000221739"	"MIR1203"	"microRNA 1203"
"chr17"	48150412	48150724	313	"*"	"MACS2_peak_3613"	11	"."	3.36933	4.22612	1.1732	"Intron (uc002ini.2/8631, intron 11 of 12)"	17	48156427	48156511	85	2	"100302211"	"uc021tze.1"	5787	"ENSG00000221739"	"MIR1203"	"microRNA 1203"
"chr17"	48152311	48152510	200	"*"	"MACS2_peak_3614"	21	"."	4.02765	5.69466	2.17619	"Promoter (4-5kb)"	17	48156427	48156511	85	2	"100302211"	"uc021tze.1"	4001	"ENSG00000221739"	"MIR1203"	"microRNA 1203"
"chr17"	48181416	48183050	1635	"*"	"MACS2_peak_3616"	14	"."	3.58433	4.68515	1.45089	"Promoter (2-3kb)"	17	48180092	48185179	5088	2	"8631"	"uc060guw.1"	2129	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48184486	48185144	659	"*"	"MACS2_peak_3617"	14	"."	3.58016	4.68042	1.4545	"Promoter (<=1kb)"	17	48180092	48185179	5088	2	"8631"	"uc060guw.1"	35	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48194805	48195115	311	"*"	"MACS2_peak_3620"	14	"."	3.43093	4.46209	1.44368	"Intron (uc060guy.1/uc060guy.1, intron 1 of 2)"	17	48180092	48185179	5088	2	"8631"	"uc060guw.1"	-9626	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48293495	48293823	329	"*"	"MACS2_peak_3622"	21	"."	4.05042	5.73201	2.17647	"Promoter (<=1kb)"	17	48294335	48307666	13332	1	"105371807"	"uc060gva.1"	-512	"ENSG00000235300"	"THRA1/BTR"	"uncharacterized LOC105371807"
"chr17"	48311004	48313515	2512	"*"	"MACS2_peak_3623"	14	"."	3.59141	4.70502	1.47079	"Intron (uc002ini.2/8631, intron 4 of 12)"	17	48294375	48307700	13326	1	"105371807"	"uc060gvc.1"	16629	"ENSG00000235300"	"THRA1/BTR"	"uncharacterized LOC105371807"
"chr17"	48316383	48316626	244	"*"	"MACS2_peak_3624"	11	"."	3.36838	4.22412	1.17204	"Intron (uc002ini.2/8631, intron 4 of 12)"	17	48294375	48307700	13326	1	"105371807"	"uc060gvc.1"	22008	"ENSG00000235300"	"THRA1/BTR"	"uncharacterized LOC105371807"
"chr17"	48349640	48349935	296	"*"	"MACS2_peak_3625"	13	"."	3.49848	4.49723	1.32987	"Promoter (3-4kb)"	17	48137229	48346005	208777	2	"8631"	"uc060guv.1"	-3635	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48376303	48377352	1050	"*"	"MACS2_peak_3626"	20	"."	3.96257	5.54713	2.07186	"Exon (uc060gve.1/uc060gve.1, exon 2 of 2)"	17	48137229	48346005	208777	2	"8631"	"uc060guv.1"	-30298	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48414606	48415773	1168	"*"	"MACS2_peak_3628"	20	"."	3.97512	5.54349	2.01036	"Intron (uc002ini.2/8631, intron 1 of 12)"	17	48133440	48430190	296751	2	"8631"	"uc002ini.2"	14417	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48429022	48429433	412	"*"	"MACS2_peak_3629"	24	"."	4.09617	6.05688	2.44234	"Promoter (<=1kb)"	17	48133440	48430190	296751	2	"8631"	"uc002ini.2"	757	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48430578	48430906	329	"*"	"MACS2_peak_3630"	16	"."	3.39282	4.8398	1.61262	"Promoter (<=1kb)"	17	48133445	48430275	296831	2	"8631"	"uc060gus.1"	-303	"ENSG00000141293"	"SKAP1"	"src kinase associated phosphoprotein 1"
"chr17"	48549446	48549645	200	"*"	"MACS2_peak_3633"	16	"."	3.59985	4.82533	1.66228	"Promoter (<=1kb)"	17	48549630	48602332	52703	1	"404266"	"uc060gvo.1"	0	"ENSG00000233101"	"HOXB-AS3"	"HOXB cluster antisense RNA 3"
"chr17"	48564840	48565467	628	"*"	"MACS2_peak_3635"	13	"."	3.33266	4.49985	1.35299	"Intron (uc060gvo.1/404266, intron 2 of 3)"	17	48555391	48556943	1553	2	"3213"	"uc060gvt.1"	-7897	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48568620	48574792	6173	"*"	"MACS2_peak_3636"	15	"."	3.50821	4.70516	1.5091	"Promoter (<=1kb)"	17	48549885	48574487	24603	2	"3213"	"uc002ino.4"	0	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48568620	48574792	6173	"*"	"MACS2_peak_3636"	15	"."	3.50821	4.70516	1.5091	"Promoter (<=1kb)"	17	48549885	48574487	24603	2	"3213"	"uc002ino.4"	0	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48575752	48576014	263	"*"	"MACS2_peak_3637"	35	"."	4.46732	7.30574	3.50647	"Promoter (1-2kb)"	17	48549885	48574487	24603	2	"3213"	"uc002ino.4"	-1265	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48579177	48581465	2289	"*"	"MACS2_peak_3638"	14	"."	3.21195	4.43462	1.40543	"Promoter (<=1kb)"	17	48554285	48579357	25073	2	"3213"	"uc060gvs.1"	0	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48582698	48583777	1080	"*"	"MACS2_peak_3639"	12	"."	3.05445	4.2713	1.26335	"Promoter (<=1kb)"	17	48550268	48582622	32355	2	"3213"	"uc010wll.3"	-76	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48586916	48587993	1078	"*"	"MACS2_peak_3640"	16	"."	3.43071	4.90907	1.65928	"Promoter (2-3kb)"	17	48550334	48590235	39902	2	"3213"	"uc010dbg.4"	2242	"ENSG00000120093"	"HOXB3"	"homeobox B3"
"chr17"	48621440	48621939	500	"*"	"MACS2_peak_3642"	11	"."	2.74501	4.00662	1.11643	"Promoter (4-5kb)"	17	48621159	48626356	5198	2	"3219"	"uc002inx.4"	4417	"ENSG00000170689"	"HOXB9"	"homeobox B9"
"chr17"	48624217	48624810	594	"*"	"MACS2_peak_3643"	11	"."	2.91623	4.01233	1.13336	"Promoter (1-2kb)"	17	48621159	48626356	5198	2	"3219"	"uc002inx.4"	1546	"ENSG00000170689"	"HOXB9"	"homeobox B9"
"chr17"	48627059	48628428	1370	"*"	"MACS2_peak_3644"	15	"."	3.31217	4.68562	1.52635	"Promoter (<=1kb)"	17	48621159	48626356	5198	2	"3219"	"uc002inx.4"	-703	"ENSG00000170689"	"HOXB9"	"homeobox B9"
"chr17"	48632944	48633179	236	"*"	"MACS2_peak_3645"	13	"."	3.05223	4.38092	1.37212	"Promoter (<=1kb)"	17	48632490	48632559	70	2	"406972"	"uc010wln.1"	-385	"ENSG00000210741"	"MIR196A1"	"microRNA 196a-1"
"chr17"	48640571	48641212	642	"*"	"MACS2_peak_3646"	12	"."	3.26229	4.29315	1.2812	"Intron (uc060gwo.1/uc060gwo.1, intron 1 of 1)"	17	48607627	48633572	25946	2	"3217"	"uc060gwi.1"	-6999	"ENSG00000260027"	"HOXB7"	"homeobox B7"
"chr17"	48716762	48717677	916	"*"	"MACS2_peak_3648"	13	"."	3.10015	4.29283	1.30633	"Promoter (4-5kb)"	17	48721719	48722522	804	2	"84366"	"uc002iny.4"	4845	"ENSG00000159182"	"PRAC1"	"PRAC1 small nuclear protein"
"chr17"	48725115	48725986	872	"*"	"MACS2_peak_3649"	12	"."	2.78298	4.23901	1.28216	"Promoter (<=1kb)"	17	48724408	48724475	68	2	"100422978"	"uc021tzl.1"	-640	"ENSG00000263602"	"MIR3185"	"microRNA 3185"
"chr17"	48746799	48747230	432	"*"	"MACS2_peak_3651"	15	"."	3.34403	4.65283	1.51762	"Distal Intergenic"	17	48724763	48729178	4416	2	"10481"	"uc002ioa.4"	-17621	"ENSG00000159184"	"HOXB13"	"homeobox B13"
"chr17"	48748486	48750875	2390	"*"	"MACS2_peak_3652"	20	"."	3.4805	5.45777	2.08787	"Distal Intergenic"	17	48724763	48729178	4416	2	"10481"	"uc002ioa.4"	-19308	"ENSG00000159184"	"HOXB13"	"homeobox B13"
"chr17"	48748486	48750875	2390	"*"	"MACS2_peak_3652"	20	"."	3.4805	5.45777	2.08787	"Distal Intergenic"	17	48724763	48729178	4416	2	"10481"	"uc002ioa.4"	-19308	"ENSG00000159184"	"HOXB13"	"homeobox B13"
"chr17"	48753356	48754408	1053	"*"	"MACS2_peak_3653"	20	"."	3.5834	5.49491	2.08161	"Distal Intergenic"	17	48724763	48729178	4416	2	"10481"	"uc002ioa.4"	-24178	"ENSG00000159184"	"HOXB13"	"homeobox B13"
"chr17"	48990269	48990508	240	"*"	"MACS2_peak_3655"	31	"."	4.59145	7.01262	3.18038	"Distal Intergenic"	17	48997412	49055650	58239	1	"10642"	"uc002iom.4"	-6904	"ENSG00000159217"	"IGF2BP1"	"insulin like growth factor 2 mRNA binding protein 1"
"chr17"	48995069	48995457	389	"*"	"MACS2_peak_3656"	15	"."	3.11805	4.70909	1.54475	"Promoter (1-2kb)"	17	48997412	49055650	58239	1	"10642"	"uc002iom.4"	-1955	"ENSG00000159217"	"IGF2BP1"	"insulin like growth factor 2 mRNA binding protein 1"
"chr17"	49003446	49005027	1582	"*"	"MACS2_peak_3657"	23	"."	4.05333	5.87754	2.3311	"Exon (uc060gzp.1/10642, exon 3 of 3)"	17	48997763	49036933	39171	1	"10642"	"uc060gzq.1"	5683	"ENSG00000159217"	"IGF2BP1"	"insulin like growth factor 2 mRNA binding protein 1"
"chr17"	49015708	49016307	600	"*"	"MACS2_peak_3659"	14	"."	3.1772	4.54053	1.42126	"Promoter (1-2kb)"	17	49013917	49036833	22917	1	"10642"	"uc060gzs.1"	1791	"ENSG00000159217"	"IGF2BP1"	"insulin like growth factor 2 mRNA binding protein 1"
"chr17"	55266616	55266815	200	"*"	"MACS2_peak_3665"	21	"."	3.9097	5.72391	2.14833	"Promoter (<=1kb)"	17	55266222	55322989	56768	1	"3131"	"uc060hra.1"	394	"ENSG00000108924"	"HLF"	"HLF, PAR bZIP transcription factor"
"chr17"	66967257	66968110	854	"*"	"MACS2_peak_3683"	18	"."	3.37258	5.19928	1.86778	"Promoter (2-3kb)"	17	66964910	67033398	68489	1	"27092"	"uc002jft.3"	2347	"ENSG00000075461"	"CACNG4"	"calcium voltage-gated channel auxiliary subunit gamma 4"
"chr17"	72218690	72219122	433	"*"	"MACS2_peak_3692"	12	"."	3.26174	4.24064	1.26748	"Intron (uc060jjw.1/uc060jjw.1, intron 1 of 2)"	17	72040732	72173583	132852	2	"400618"	"uc060jjl.1"	-45107	"ENSG00000234899"	"SOX9-AS1"	"SOX9 antisense RNA 1"
"chr17"	72220444	72221698	1255	"*"	"MACS2_peak_3693"	19	"."	3.87581	5.40767	1.96912	"Exon (uc060jjw.1/uc060jjw.1, exon 1 of 3)"	17	72040732	72173583	132852	2	"400618"	"uc060jjl.1"	-46861	"ENSG00000234899"	"SOX9-AS1"	"SOX9 antisense RNA 1"
"chr17"	79790167	79790985	819	"*"	"MACS2_peak_3702"	13	"."	2.23543	4.33077	1.33354	"Downstream (1-2kb)"	17	79792132	79797116	4985	2	"57332"	"uc002jxd.3"	6131	"ENSG00000141570"	"CBX8"	"chromobox 8"
"chr17"	79798036	79798235	200	"*"	"MACS2_peak_3703"	20	"."	2.44781	5.43493	2.02668	"Promoter (<=1kb)"	17	79795049	79798331	3283	2	"57332"	"uc060kzo.1"	96	"ENSG00000141570"	"CBX8"	"chromobox 8"
"chr17"	79802025	79802511	487	"*"	"MACS2_peak_3704"	13	"."	2.49549	4.30036	1.30293	"Promoter (<=1kb)"	17	79795394	79801683	6290	2	"57332"	"uc060kzq.1"	-342	"ENSG00000141570"	"CBX8"	"chromobox 8"
"chr17_GL383563v3_alt"	57068	58139	1072	"*"	"MACS2_peak_3724"	33	"."	4.25617	7.05311	3.30416	"Intron (uc284okv.1/uc284okv.1, intron 1 of 6)"	224	77526	79067	1542	1	"653486"	"uc032fxz.3"	-19387	"ENSG00000268320"	"SCGB1C2"	"secretoglobin family 1C member 2"
"chr18"	106762	111073	4312	"*"	"MACS2_peak_3742"	122	"."	3.04023	16.64221	12.2436	"Promoter (1-2kb)"	18	112256	112339	84	2	"102466878"	"uc032gwc.1"	1266	"ENSG00000277521"	"MIR8078"	"microRNA 8078"
"chr18"	22163449	22165195	1747	"*"	"MACS2_peak_3828"	19	"."	3.47358	5.23494	1.92128	"Promoter (3-4kb)"	18	22166898	22168968	2071	2	"100128893"	"uc031rhq.1"	3773	"ENSG00000266010"	"GATA6-AS1"	"GATA6 antisense RNA 1 (head to head)"
"chr18"	22176378	22177343	966	"*"	"MACS2_peak_3829"	17	"."	3.26553	5.01766	1.77894	"Exon (uc002ktt.2/2627, exon 3 of 7)"	18	22170933	22200880	29948	1	"2627"	"uc002ktu.3"	5445	"ENSG00000141448"	"GATA6"	"GATA binding protein 6"
"chr18"	23137812	23138551	740	"*"	"MACS2_peak_3838"	17	"."	3.11355	5.0054	1.75649	"Promoter (1-2kb)"	18	23136549	23189357	52809	1	"91768"	"uc060nwv.1"	1263	"ENSG00000134508"	"CABLES1"	"Cdk5 and Abl enzyme substrate 1"
"chr18"	25348246	25349037	792	"*"	"MACS2_peak_3841"	15	"."	3.62386	4.82377	1.55338	"Promoter (2-3kb)"	18	25322137	25351193	29057	2	"25925"	"uc060och.1"	2156	"ENSG00000198795"	"ZNF521"	"zinc finger protein 521"
"chr18"	32767506	32769474	1969	"*"	"MACS2_peak_3846"	15	"."	3.55209	4.69568	1.53694	"Promoter (2-3kb)"	18	32769991	32772167	2177	2	"57565"	"uc060ohw.1"	2693	"ENSG00000197705"	"KLHL14"	"kelch like family member 14"
"chr18"	33579415	33579988	574	"*"	"MACS2_peak_3849"	13	"."	3.42752	4.45621	1.33321	"Promoter (<=1kb)"	18	33578882	33627043	48162	1	"80816"	"uc060oir.1"	533	"ENSG00000141431"	"ASXL3"	"additional sex combs like 3, transcriptional regulator"
"chr18"	34975498	34976209	712	"*"	"MACS2_peak_3851"	19	"."	3.65047	5.24639	1.93191	"Promoter (<=1kb)"	18	34976928	35127048	150121	1	"10982"	"uc060okm.1"	-719	"ENSG00000166974"	"MAPRE2"	"microtubule associated protein RP/EB family member 2"
"chr18"	37242898	37243372	475	"*"	"MACS2_peak_3858"	12	"."	3.431	4.35558	1.24801	"3' UTR"	18	37244834	37253981	9148	2	"56853"	"uc060opo.1"	10609	"ENSG00000101489"	"CELF4"	"CUGBP Elav-like family member 4"
"chr18"	37484297	37484990	694	"*"	"MACS2_peak_3859"	13	"."	3.51991	4.54659	1.36528	"Promoter (<=1kb)"	18	37244614	37485576	240963	2	"56853"	"uc060opn.1"	586	"ENSG00000101489"	"CELF4"	"CUGBP Elav-like family member 4"
"chr18"	46755601	46756250	650	"*"	"MACS2_peak_3872"	22	"."	3.58437	5.76347	2.25596	"Promoter (<=1kb)"	18	46667821	46756809	88989	2	"29906"	"uc010xcy.2"	559	"ENSG00000101638"	"ST8SIA5"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"
"chr18"	47250414	47250707	294	"*"	"MACS2_peak_3874"	13	"."	3.41175	4.58276	1.39769	"Promoter (1-2kb)"	18	47231123	47249183	18061	2	"652991"	"uc010dnt.2"	-1231	"ENSG00000215474"	"SKOR2"	"SKI family transcriptional corepressor 2"
"chr18"	47253484	47254169	686	"*"	"MACS2_peak_3875"	12	"."	3.34818	4.33032	1.26963	"Promoter (4-5kb)"	18	47231123	47249183	18061	2	"652991"	"uc010dnt.2"	-4301	"ENSG00000215474"	"SKOR2"	"SKI family transcriptional corepressor 2"
"chr18"	48105590	48106249	660	"*"	"MACS2_peak_3881"	11	"."	3.353	4.19184	1.15339	"Intron (uc002ldb.4/201501, intron 1 of 2)"	18	48026673	48137361	110689	2	"201501"	"uc002ldb.4"	31112	"ENSG00000184828"	"ZBTB7C"	"zinc finger and BTB domain containing 7C"
"chr18"	57430210	57431312	1103	"*"	"MACS2_peak_3901"	25	"."	3.87794	6.11104	2.50987	"Promoter (4-5kb)"	18	57435685	57491297	55613	1	"9480"	"uc002lgo.4"	-4373	"ENSG00000119547"	"ONECUT2"	"one cut homeobox 2"
"chr18"	59221937	59223340	1404	"*"	"MACS2_peak_3907"	13	"."	3.54068	4.58855	1.38695	"Promoter (1-2kb)"	18	59220266	59230621	10356	1	"2922"	"uc002lhw.4"	1671	"ENSG00000134443"	"GRP"	"gastrin releasing peptide"
"chr18"	59271218	59272028	811	"*"	"MACS2_peak_3908"	11	"."	2.69343	3.93401	1.1371	"Promoter (1-2kb)"	18	59267035	59273385	6351	2	"30062"	"uc060prc.1"	1357	"ENSG00000134438"	"RAX"	"retina and anterior neural fold homeobox"
"chr18"	59274398	59274718	321	"*"	"MACS2_peak_3909"	11	"."	2.46415	4.08983	1.18569	"Promoter (1-2kb)"	18	59267035	59273393	6359	2	"30062"	"uc002lhx.3"	-1005	"ENSG00000134438"	"RAX"	"retina and anterior neural fold homeobox"
"chr18"	59278613	59278960	348	"*"	"MACS2_peak_3910"	13	"."	3.41188	4.3716	1.32672	"Intron (uc060prf.1/339302, intron 2 of 2)"	18	59267035	59273393	6359	2	"30062"	"uc002lhx.3"	-5220	"ENSG00000134438"	"RAX"	"retina and anterior neural fold homeobox"
"chr18"	59285557	59285987	431	"*"	"MACS2_peak_3911"	11	"."	3.3505	4.18659	1.15036	"Intron (uc060prf.1/339302, intron 2 of 2)"	18	59267035	59273393	6359	2	"30062"	"uc002lhx.3"	-12164	"ENSG00000134438"	"RAX"	"retina and anterior neural fold homeobox"
"chr18"	61332575	61333431	857	"*"	"MACS2_peak_3917"	27	"."	4.1862	6.40687	2.76319	"Promoter (<=1kb)"	18	61333582	61555773	222192	1	"28316"	"uc002lif.3"	-151	"ENSG00000101542"	"CDH20"	"cadherin 20"
"chr18"	77248592	77249037	446	"*"	"MACS2_peak_3935"	17	"."	3.71939	5.01565	1.72014	"Promoter (1-2kb)"	18	77250549	77277896	27348	1	"2587"	"uc002lms.5"	-1512	"ENSG00000166573"	"GALR1"	"galanin receptor 1"
"chr19"	82433	83825	1393	"*"	"MACS2_peak_3939"	15	"."	3.51302	4.70378	1.50685	"Promoter (4-5kb)"	19	76163	77686	1524	2	"645520"	"uc284pkl.1"	-4747	"ENSG00000237613"	"FAM138A"	"family with sequence similarity 138 member A"
"chr19"	98725	99100	376	"*"	"MACS2_peak_3941"	36	"."	4.84518	7.63039	3.69234	"Distal Intergenic"	19	110613	111417	805	1	"81099"	"uc060qnf.1"	-11513	"ENSG00000176695"	"OR4F17"	"olfactory receptor family 4 subfamily F member 17"
"chr19"	104905	105131	227	"*"	"MACS2_peak_3943"	26	"."	4.32146	6.37523	2.68485	"Distal Intergenic"	19	110613	111417	805	1	"81099"	"uc060qnf.1"	-5482	"ENSG00000176695"	"OR4F17"	"olfactory receptor family 4 subfamily F member 17"
"chr19"	7450245	7451140	896	"*"	"MACS2_peak_3955"	100	"."	3.72476	14.34901	10.05493	"Promoter (3-4kb)"	19	7447063	7472477	25415	1	"23370"	"uc060sne.1"	3182	"ENSG00000104880"	"ARHGEF18"	"Rho/Rac guanine nucleotide exchange factor 18"
"chr19"	15931490	15933337	1848	"*"	"MACS2_peak_3959"	48	"."	4.76677	8.78645	4.8765	"Promoter (1-2kb)"	19	15912367	15934410	22044	2	"57834"	"uc010eab.2"	1073	"ENSG00000171903"	"CYP4F11"	"cytochrome P450 family 4 subfamily F member 11"
"chr19"	29526802	29527215	414	"*"	"MACS2_peak_4115"	11	"."	2.62569	3.91848	1.11837	"Promoter (<=1kb)"	19	29526499	29564479	37981	1	"342865"	"uc010xrl.2"	303	"ENSG00000187135"	"VSTM2B"	"V-set and transmembrane domain containing 2B"
"chr19"	30224544	30225372	829	"*"	"MACS2_peak_4119"	15	"."	3.42517	4.69807	1.55518	"Promoter (3-4kb)"	19	30228514	30548468	319955	1	"9745"	"uc060wpp.1"	-3142	"ENSG00000198597"	"ZNF536"	"zinc finger protein 536"
"chr19"	41521336	41521741	406	"*"	"MACS2_peak_4130"	31	"."	4.51642	6.89383	3.17005	"Distal Intergenic"	19	41535340	41536902	1563	1	"101927931"	"uc060zbr.1"	-13599	"ENSG00000270164"	"LINC01480"	"long intergenic non-protein coding RNA 1480"
"chr19"	41926975	41927724	750	"*"	"MACS2_peak_4132"	17	"."	3.39897	5.08826	1.7926	"Intron (uc060zdq.1/9138, intron 19 of 20)"	19	41906576	41907452	877	1	"9138"	"uc060zdy.1"	20399	"ENSG00000076928"	"ARHGEF1"	"Rho guanine nucleotide exchange factor 1"
"chr19"	41930525	41931078	554	"*"	"MACS2_peak_4133"	16	"."	3.09374	4.84283	1.64889	"Distal Intergenic"	19	41906576	41907452	877	1	"9138"	"uc060zdy.1"	23949	"ENSG00000076928"	"ARHGEF1"	"Rho guanine nucleotide exchange factor 1"
"chr19"	46040650	46045096	4447	"*"	"MACS2_peak_4144"	17	"."	3.62493	4.99194	1.72001	"Promoter (<=1kb)"	19	46039748	46041016	1269	2	"444882"	"uc002pdy.1"	0	"ENSG00000204869"	"IGFL4"	"IGF like family member 4"
"chr19"	46045982	46046181	200	"*"	"MACS2_peak_4145"	14	"."	3.58898	4.73919	1.49801	"Promoter (4-5kb)"	19	46039748	46041016	1269	2	"444882"	"uc002pdy.1"	-4966	"ENSG00000204869"	"IGFL4"	"IGF like family member 4"
"chr19"	46647986	46648683	698	"*"	"MACS2_peak_4148"	17	"."	3.26559	4.98167	1.72535	"3' UTR"	19	46647612	46654657	7046	2	"147906"	"uc061agy.1"	5974	"ENSG00000197380"	"DACT3"	"dishevelled binding antagonist of beta catenin 3"
"chr19"	47422498	47423089	592	"*"	"MACS2_peak_4149"	18	"."	2.98322	5.19001	1.85997	"Promoter (2-3kb)"	19	47415063	47419523	4461	2	"56917"	"uc061aln.1"	-2975	"ENSG00000105419"	"MEIS3"	"Meis homeobox 3"
"chr19"	53880554	53881319	766	"*"	"MACS2_peak_4155"	19	"."	3.21007	5.28709	1.944	"Promoter (<=1kb)"	19	53881784	53891827	10044	1	"5582"	"uc061clq.1"	-465	"ENSG00000126583"	"PRKCG"	"protein kinase C gamma"
"chr19"	56744841	56745823	983	"*"	"MACS2_peak_4158"	56	"."	4.74816	9.55556	5.61946	"Intron (uc061dhn.1/uc061dhn.1, intron 2 of 3)"	19	56765344	56799646	34303	1	"101929059"	"uc002qnp.1"	-19521	"ENSG00000269793"	"ZIM2-AS1"	"ZIM2 antisense RNA 1"
"chr19_KI270866v1_alt"	40611	43113	2503	"*"	"MACS2_peak_4163"	39	"."	4.72113	7.77059	3.92016	"Distal Intergenic"	267	28190	29079	890	1	"2821"	"uc284pnz.1"	12421	"ENSG00000105220"	"GPI"	"glucose-6-phosphate isomerase"
